name,type,P [kW],pressure ratio,Δp [bar],η_s,Q [kW],kA [kW/K],UA [kW/K],ΔT_upper [K],ΔT_lower [K],ΔT_pinch [K],LMTD [K],pr_hot,pr_cold,ε_hot,ε_cold,P_in [kW],P_out [kW],η,P_in_total [kW],P_out_total [kW]
COMP1,Compressor,247.5182,7.1953,-31.9405,0.8,,,,,,,,,,,,,,,,
COMP2,Compressor,281.57,2.6718,-16.2806,0.8,,,,,,,,,,,,,,,,
IHX,HeatExchanger,,,,,-833.253,22.0742,64.6437,127.1494,5.0,5.0,37.7479,1.0,1.0,0.9802,0.3129,,,,,
SNK_HX,HeatExchanger,,,,,-1114.8231,179.4806,220.5591,7.6042,5.0,5.0,6.2114,1.0,1.0,0.9034,0.9929,,,,,
SRC_HX,HeatExchanger,,,,,-585.7349,81.2001,64.4743,10.0,5.0,5.0,7.2135,1.0,1.0,0.6661,0.9726,,,,,
MOT1,Motor,,,,,,,,,,,,,,,,,,0.95,,
MOT2,Motor,,,,,,,,,,,,,,,,,,0.95,,
VAL1,Valve,,0.139,31.9405,,,,,,,,,,,,,,,,,
VAL2,Valve,,0.3743,16.2806,,,,,,,,,,,,,,,,,
electricity distribution,PowerBus,,,,,,,,,,,,,,,,,,,,
