name,type,P [kW],pressure ratio,Δp [bar],η_s,Q [kW],kA [kW/K],UA [kW/K],ΔT_upper [K],ΔT_lower [K],ΔT_pinch [K],LMTD [K],pr_hot,pr_cold,ε_hot,ε_cold,P_in [kW],P_out [kW],η,P_in_total [kW],P_out_total [kW]
COMP1,Compressor,202.0159,6.1277,-27.7192,0.8,,,,,,,,,,,,,,,,
COMP2,Compressor,354.2601,3.7864,-17.7835,0.8,,,,,,,,,,,,,,,,
IHX,HeatExchanger,,,,,-746.7969,21.1293,59.8664,116.183,5.0,5.0,35.3441,1.0,1.0,0.9804,0.3439,,,,,
SNK_HX,HeatExchanger,,,,,-1101.057,214.7332,220.1869,5.2573,5.0,5.0,5.1276,1.0,1.0,0.9173,0.9949,,,,,
SRC_HX,HeatExchanger,,,,,-544.781,81.6893,63.3288,8.6734,5.0,5.0,6.6689,1.0,1.0,0.6338,0.9766,,,,,
MOT1,Motor,,,,,,,,,,,,,,,,,,0.95,,
MOT2,Motor,,,,,,,,,,,,,,,,,,0.95,,
VAL1,Valve,,0.1632,27.7192,,,,,,,,,,,,,,,,,
VAL2,Valve,,0.2641,17.7835,,,,,,,,,,,,,,,,,
electricity distribution,PowerBus,,,,,,,,,,,,,,,,,,,,
