label,fluid,from,to,m [kg/s],T [°C],p [bar],h [kJ/kg],s [kJ/(kg·K)],v [m³/kg],rho [kg/m³],V_dot [m³/h],e_T [J/kg],e_M [J/kg],e_PH [J/kg]
11,water (source),source inlet,SRC_HX,7.29842,40.0,3.0,167.792,0.5723,0.007355,135.961,193.25,2727.85,199.02,2926.88
12,water (source),SRC_HX,source outlet,7.29842,20.01,3.0,84.236,0.2966,0.007311,136.783,192.09,0.0,199.02,199.02
21,R1270,SRC_HX,COMP1,3.18124,20.01,8.9222,599.927,2.389,0.174935,5.716,2003.44,0.0,118692.31,118692.31
22,R1270,COMP1,IHX,3.18124,101.33,35.8475,685.874,2.4353,0.045347,22.052,519.34,61099.3,129969.82,191069.12
22c,R1270,IHX,cc1,3.18124,73.0,35.8475,408.232,1.6506,0.007937,125.998,90.89,13502.1,129969.82,143471.92
23,R1270,cc1,VAL1,3.18124,73.0,35.8475,408.232,1.6506,0.007937,125.998,90.89,13502.1,129969.82,143471.92
24,R1270,VAL1,SRC_HX,3.18124,15.01,8.9222,408.232,1.7241,0.085145,11.745,975.12,3240.03,118692.31,121932.34
31,R600,IHX,COMP2,4.87364,73.0,7.7249,691.841,2.4935,0.262903,3.804,4612.66,54532.72,29635.08,84167.81
32,R600,COMP2,SNK_HX,4.87364,115.94,20.2302,739.357,2.518,0.089264,11.203,1566.15,92719.74,31789.28,124509.02
32c,R600,SNK_HX,cc2,4.87364,115.0,20.2302,510.611,1.9287,0.011145,89.725,195.54,36731.57,31789.28,68520.84
33,R600,cc2,VAL2,4.87364,115.0,20.2302,510.611,1.9287,0.011145,89.725,195.54,36731.57,31789.28,68520.84
34,R600,VAL2,IHX,4.87364,68.0,7.7249,510.611,1.9625,0.120647,8.289,2116.77,28966.53,29635.08,58601.62
41,water (sink),sink inlet,SNK_HX,0.5,110.0,1.4338,461.415,1.4188,0.000526,1901.896,0.95,48344.92,42.13,48387.05
42,water (sink),SNK_HX,sink outlet,0.5,110.0,1.4338,2691.061,7.2381,0.604646,1.654,1088.36,572077.54,42.13,572119.67
