name,type,P [kW],pressure ratio,Δp [bar],η_s,Q [kW],kA [kW/K],UA [kW/K],ΔT_upper [K],ΔT_lower [K],ΔT_pinch [K],LMTD [K],pr_hot,pr_cold,ε_hot,ε_cold,P_in [kW],P_out [kW],η,P_in_total [kW],P_out_total [kW]
COMP1,Compressor,228.3743,3.14,-24.4312,0.8,,,,,,,,,,,,,,,,
COMP2,Compressor,231.5755,2.6188,-12.5054,0.8,,,,,,,,,,,,,,,,
IHX,HeatExchanger,,,,,-883.2475,70.4852,81.1489,25.3342,5.0,5.0,12.531,1.0,1.0,0.935,0.7678,,,,,
SNK_HX,HeatExchanger,,,,,-1114.8231,204.3015,222.7353,5.9405,5.0,5.0,5.4568,1.0,1.0,0.9322,0.9944,,,,,
SRC_HX,HeatExchanger,,,,,-654.8732,88.5905,71.1472,10.4473,5.0,5.0,7.3921,1.0,1.0,0.6763,0.9092,,,,,
MOT1,Motor,,,,,,,,,,,,,,,,,,0.95,,
MOT2,Motor,,,,,,,,,,,,,,,,,,0.95,,
VAL1,Valve,,0.3185,24.4312,,,,,,,,,,,,,,,,,
VAL2,Valve,,0.3818,12.5054,,,,,,,,,,,,,,,,,
electricity distribution,PowerBus,,,,,,,,,,,,,,,,,,,,
