label,fluid,from,to,m [kg/s],T [°C],p [bar],h [kJ/kg],s [kJ/(kg·K)],v [m³/kg],rho [kg/m³],V_dot [m³/h],e_T [J/kg],e_M [J/kg],e_PH [J/kg]
11,water (source),source inlet,SRC_HX,15.0,30.0,3.0,126.004,0.4367,0.015064,66.383,813.47,697.18,199.02,896.2
13,water (source),SRC_HX,source outlet,15.0,19.47,3.0,81.99,0.2889,0.015024,66.56,811.29,1.98,199.02,201.01
21,R290,SRC_HX,COMP1,2.96776,19.47,7.2105,599.753,2.3912,0.195845,5.106,2092.4,0.89,102365.0,102365.89
22,R290,COMP1,IHX,2.96776,82.93,24.8706,673.19,2.4328,0.057302,17.451,612.21,50986.57,112631.36,163617.93
22c,R290,IHX,cc1,2.96776,63.0,24.8706,377.295,1.5676,0.007013,142.599,74.92,8701.77,112631.36,121333.13
23,R290,cc1,VAL1,2.96776,63.0,24.8706,377.295,1.5676,0.007013,142.599,74.92,8701.77,112631.36,121333.13
24,R290,VAL1,SRC_HX,2.96776,14.47,7.2105,377.295,1.618,0.079106,12.641,845.16,4193.13,102365.0,106558.12
31,R600a,IHX,COMP2,5.51638,63.0,8.297,641.518,2.3707,0.265424,3.768,5271.04,40134.63,44369.34,84503.97
32,R600a,COMP2,SNK_HX,5.51638,106.96,21.7777,686.848,2.3947,0.088496,11.3,1757.44,76038.09,46780.02,122818.11
32c,R600a,SNK_HX,cc2,5.51638,105.0,21.7777,482.329,1.8539,0.01321,75.701,262.33,30054.47,46780.02,76834.49
33,R600a,cc2,VAL2,5.51638,105.0,21.7777,482.329,1.8539,0.01321,75.701,262.33,30054.47,46780.02,76834.49
34,R600a,VAL2,IHX,5.51638,58.0,8.297,482.329,1.8903,0.130337,7.672,2588.36,21798.06,44369.34,66167.4
41,water (sink),sink inlet,SNK_HX,0.5,100.0,1.0142,419.166,1.3072,0.000522,1916.698,0.94,38857.9,0.09,38858.0
43,water (sink),SNK_HX,sink outlet,0.5,100.0,1.0142,2675.57,7.3541,0.835883,1.196,1504.59,522610.54,0.09,522610.64
