label,fluid,from,to,m [kg/s],T [°C],p [bar],h [kJ/kg],s [kJ/(kg·K)],v [m³/kg],rho [kg/m³],V_dot [m³/h],e_T [J/kg],e_M [J/kg],e_PH [J/kg]
11,water (source),source inlet,SRC_HX,15.0,60.0,3.0,251.416,0.8311,0.015255,65.552,823.77,10467.41,199.02,10666.43
13,water (source),SRC_HX,source outlet,15.0,49.75,3.0,208.551,0.7005,0.015179,65.882,819.64,5913.04,199.02,6112.06
21,R290,SRC_HX,COMP1,3.53518,49.75,15.2579,629.589,2.3726,0.108291,9.234,1378.19,26929.95,110721.37,137651.32
22,R290,COMP1,IHX,3.53518,100.73,36.2987,678.106,2.3987,0.042389,23.591,539.47,63641.77,114889.79,178531.57
22c,R290,IHX,cc1,3.53518,83.0,36.2987,447.711,1.7626,0.009544,104.783,121.46,19693.08,114889.79,134582.87
23,R290,cc1,VAL1,3.53518,83.0,36.2987,447.711,1.7626,0.009544,104.783,121.46,19693.08,114889.79,134582.87
24,R290,VAL1,SRC_HX,3.53518,44.75,15.2579,447.711,1.8008,0.04886,20.467,621.82,12685.83,110721.37,123407.2
31,R600a,IHX,COMP2,7.41408,83.0,12.8932,666.863,2.3935,0.225066,4.443,6007.16,57983.11,45192.52,103175.63
32,R600a,COMP2,SNK_HX,7.41408,129.07,30.8803,705.515,2.4128,0.075103,13.315,2004.56,87779.61,48401.61,136181.22
32c,R600a,SNK_HX,cc2,7.41408,125.0,30.8803,557.006,2.04,0.021147,47.287,564.44,48542.55,48401.61,96944.15
33,R600a,cc2,VAL2,7.41408,125.0,30.8803,557.006,2.04,0.021147,47.287,564.44,48542.55,48401.61,96944.15
34,R600a,VAL2,IHX,7.41408,78.0,12.8932,557.006,2.0809,0.140098,7.138,3739.32,39768.61,45192.52,84961.12
41,water (sink),sink inlet,SNK_HX,0.5,120.0,1.9867,503.812,1.5279,0.00053,1886.213,0.95,58708.67,97.52,58806.2
43,water (sink),SNK_HX,sink outlet,0.5,120.0,1.9867,2705.926,7.1291,0.445606,2.244,802.09,618829.26,97.52,618926.78
