label,fluid,from,to,m [kg/s],T [°C],p [bar],h [kJ/kg],s [kJ/(kg·K)],v [m³/kg],rho [kg/m³],V_dot [m³/h],e_T [J/kg],e_M [J/kg],e_PH [J/kg]
11,water (source),source inlet,SRC_HX,15.0,30.0,3.0,126.004,0.4367,0.015064,66.383,813.47,697.18,199.02,896.2
13,water (source),SRC_HX,source outlet,15.0,19.73,3.0,83.073,0.2926,0.015025,66.557,811.34,0.51,199.02,199.54
21,R1270,SRC_HX,COMP1,3.19703,18.99,8.6811,599.018,2.3905,0.180666,5.535,2079.34,3.16,117344.84,117348.0
22,R1270,COMP1,IHX,3.19703,98.52,34.1582,683.867,2.4366,0.048044,20.814,552.96,59050.35,129646.22,188696.56
22c,R1270,IHX,cc1,3.19703,69.96,33.8582,397.596,1.6212,0.0078,128.201,89.78,11876.82,129588.72,141465.54
23,R1270,cc1,VAL1,3.19703,69.96,33.8582,397.596,1.6212,0.0078,128.201,89.78,11876.82,129588.72,141465.54
24,R1270,VAL1,SRC_HX,3.19703,14.73,8.8561,397.596,1.6877,0.081423,12.282,937.12,3618.61,118327.61,121946.22
31,R600a,IHX,COMP2,5.46735,69.31,9.5886,649.726,2.3779,0.226836,4.408,4464.69,46002.33,44600.8,90603.13
32,R600a,COMP2,SNK_HX,5.46735,108.03,22.0277,688.682,2.3984,0.086879,11.51,1710.0,76722.44,46824.62,123547.07
32c,R600a,SNK_HX,cc2,5.46735,105.0,21.7777,482.329,1.8539,0.013092,76.38,257.69,30054.47,46780.02,76834.49
33,R600a,cc2,VAL2,5.46735,105.0,21.7777,482.329,1.8539,0.013092,76.38,257.69,30054.47,46780.02,76834.49
34,R600a,VAL2,IHX,5.46735,65.0,9.7386,482.329,1.8813,0.099984,10.002,1967.93,24168.06,44627.67,68795.74
41,water (sink),sink inlet,SNK_HX,0.5,100.0,1.0142,419.166,1.3072,0.000522,1916.698,0.94,38857.9,0.09,38858.0
43,water (sink),SNK_HX,sink outlet,0.5,100.0,1.0142,2675.57,7.3541,0.835883,1.196,1504.59,522610.54,0.09,522610.64
