name,type,P [kW],pressure ratio,Δp [bar],η_s,Q [kW],kA [kW/K],UA [kW/K],ΔT_upper [K],ΔT_lower [K],ΔT_pinch [K],LMTD [K],pr_hot,pr_cold,ε_hot,ε_cold,P_in [kW],P_out [kW],η,P_in_total [kW],P_out_total [kW]
COMP1,Compressor,231.7026,5.9362,-35.9566,0.8,,,,,,,,,,,,,,,,
COMP2,Compressor,274.4975,2.8533,-15.6965,0.8,,,,,,,,,,,,,,,,
IHX,HeatExchanger,,,,,-826.5595,23.9021,64.7935,112.743,5.0,5.0,34.581,1.0,1.0,0.9784,0.3701,,,,,
SNK_HX,HeatExchanger,,,,,-1101.057,198.0997,219.7782,6.1562,5.0,5.0,5.5581,1.0,1.0,0.9185,0.994,,,,,
SRC_HX,HeatExchanger,,,,,-594.8569,54.9933,47.9258,19.99,5.0,5.0,10.8169,1.0,1.0,0.7997,0.9436,,,,,
MOT1,Motor,,,,,,,,,,,,,,,,,,0.95,,
MOT2,Motor,,,,,,,,,,,,,,,,,,0.95,,
VAL1,Valve,,0.1685,35.9566,,,,,,,,,,,,,,,,,
VAL2,Valve,,0.3505,15.6965,,,,,,,,,,,,,,,,,
electricity distribution,PowerBus,,,,,,,,,,,,,,,,,,,,
