label,fluid,from,to,m [kg/s],T [°C],p [bar],h [kJ/kg],s [kJ/(kg·K)],v [m³/kg],rho [kg/m³],V_dot [m³/h],e_T [J/kg],e_M [J/kg],e_PH [J/kg]
11,water (source),source inlet,SRC_PUMP,30.0,20.0,3.0,84.194,0.2964,0.030051,33.277,3245.52,-0.0,199.02,199.02
12,water (source),SRC_PUMP,SRC_HX,30.0,20.0,3.15,84.213,0.2964,0.030051,33.277,3245.5,0.0,214.05,214.05
13,water (source),SRC_HX,source outlet,30.0,10.14,3.0,42.896,0.1531,0.030006,33.326,3240.7,710.87,199.02,909.89
21,R1270,SRC_HX,COMP1,4.78363,9.23,6.614,590.011,2.4055,0.353354,2.83,6085.12,345.67,103592.45,103938.12
22,R1270,COMP1,IHX,4.78363,76.58,22.6418,667.282,2.4502,0.111972,8.931,1928.28,40694.92,127432.26,168127.17
22c,R1270,IHX,cc1,4.78363,48.99,22.3418,330.897,1.4287,0.010369,96.443,178.56,3821.22,127374.4,131195.61
23,R1270,cc1,VAL1,4.78363,48.99,22.3418,330.897,1.4287,0.010369,96.443,178.56,3821.22,127374.4,131195.61
24,R1270,VAL1,SRC_HX,4.78363,5.14,6.789,330.897,1.4702,0.11317,8.836,1948.9,14093.23,104938.86,119032.09
31,R600,IHX,COMP2,9.08244,47.68,4.0756,655.691,2.4648,0.918513,1.089,30032.41,27433.05,29005.06,56438.11
32,R600,COMP2,SNK_HX,9.08244,105.78,17.0513,726.953,2.5024,0.202423,4.94,6618.59,85432.47,31242.37,116674.83
32c,R600,SNK_HX,cc2,9.08244,105.0,16.8013,478.52,1.8469,0.019841,50.401,648.73,29195.9,31199.34,60395.23
33,R600,cc2,VAL2,9.08244,105.0,16.8013,478.52,1.8469,0.019841,50.401,648.73,29195.9,31199.34,60395.23
34,R600,VAL2,IHX,9.08244,44.0,4.2256,478.52,1.9017,0.444376,2.25,14529.67,15313.05,29030.97,44344.02
41,water (sink),sink inlet,SNK_PUMP,1.0,100.0,1.0142,419.166,1.3072,0.001043,958.349,3.76,38857.9,0.09,38858.0
42,water (sink),SNK_PUMP,SNK_HX,1.0,100.0,1.1892,419.189,1.3072,0.001043,958.356,3.76,38859.61,17.62,38877.24
43,water (sink),SNK_HX,sink outlet,1.0,100.0,1.0142,2675.57,7.3541,1.671766,0.598,6018.36,522610.54,0.09,522610.64
