label,fluid,from,to,m [kg/s],T [°C],p [bar],h [kJ/kg],s [kJ/(kg·K)],v [m³/kg],rho [kg/m³],V_dot [m³/h],e_T [J/kg],e_M [J/kg],e_PH [J/kg]
11,water (source),source inlet,SRC_HX,14.9494,20.0,3.0,84.194,0.2964,0.014975,66.778,805.92,-0.0,199.02,199.02
12,water (source),SRC_HX,source outlet,14.9494,10.0,3.0,42.313,0.1511,0.014952,66.879,804.71,731.33,199.02,930.35
21,R1270,SRC_HX,COMP1,2.98342,10.0,6.762,590.739,2.4043,0.215669,4.637,2316.35,298.83,104733.17,105032.0
22,R1270,COMP1,IHX,2.98342,95.15,30.8025,685.843,2.4565,0.051164,19.545,549.52,55836.24,129002.51,184838.75
22c,R1270,IHX,cc1,2.98342,65.0,30.8025,380.878,1.5742,0.007044,141.969,75.65,9501.28,129002.51,138503.79
23,R1270,cc1,VAL1,2.98342,65.0,30.8025,380.878,1.5742,0.007044,141.969,75.65,9501.28,129002.51,138503.79
24,R1270,VAL1,SRC_HX,2.98342,5.0,6.762,380.878,1.6501,0.098588,10.143,1058.86,11535.86,104733.17,116269.03
31,R600,IHX,COMP2,4.50294,65.0,6.3824,680.567,2.4838,0.293892,3.403,4764.17,46333.34,29403.38,75736.72
32,R600,COMP2,SNK_HX,4.50294,105.85,16.8006,729.06,2.5095,0.103109,9.698,1671.46,85514.03,31199.21,116713.24
32c,R600,SNK_HX,cc2,4.50294,105.0,16.8006,478.513,1.8469,0.009837,101.66,159.46,29194.29,31199.21,60393.49
33,R600,cc2,VAL2,4.50294,105.0,16.8006,478.513,1.8469,0.009837,101.66,159.46,29194.29,31199.21,60393.49
34,R600,VAL2,IHX,4.50294,60.0,6.3824,478.513,1.8776,0.120712,8.284,1956.82,22005.56,29403.38,51408.94
41,water (sink),sink inlet,SNK_HX,0.5,100.0,1.0142,419.166,1.3072,0.000522,1916.698,0.94,38857.9,0.09,38858.0
42,water (sink),SNK_HX,sink outlet,0.5,100.0,1.0142,2675.57,7.3541,0.835883,1.196,1504.59,522610.54,0.09,522610.64
