name,type,P [kW],pressure ratio,Δp [bar],η_s,Q [kW],kA [kW/K],UA [kW/K],ΔT_upper [K],ΔT_lower [K],ΔT_pinch [K],LMTD [K],pr_hot,pr_cold,ε_hot,ε_cold,P_in [kW],P_out [kW],η,P_in_total [kW],P_out_total [kW]
COMP1,Compressor,153.3924,3.3323,-17.0659,0.8,,,,,,,,,,,,,,,,
COMP2,Compressor,461.5396,3.8102,-22.7756,0.8,,,,,,,,,,,,,,,,
IHX,HeatExchanger,,,,,-639.5174,59.6925,62.5837,19.6785,5.0,5.0,10.7135,1.0,1.0,0.948,0.6688,,,,,
SNK_HX,HeatExchanger,,,,,-1101.057,173.811,215.2125,7.8883,5.0,5.0,6.3348,1.0,1.0,0.8586,0.9923,,,,,
SRC_HX,HeatExchanger,,,,,-486.1251,67.4288,53.7264,9.99,5.0,5.0,7.2095,1.0,1.0,0.6662,0.9231,,,,,
MOT1,Motor,,,,,,,,,,,,,,,,,,0.95,,
MOT2,Motor,,,,,,,,,,,,,,,,,,0.95,,
VAL1,Valve,,0.3001,17.0659,,,,,,,,,,,,,,,,,
VAL2,Valve,,0.2625,22.7756,,,,,,,,,,,,,,,,,
electricity distribution,PowerBus,,,,,,,,,,,,,,,,,,,,
