label,fluid,from,to,m [kg/s],T [°C],p [bar],h [kJ/kg],s [kJ/(kg·K)],v [m³/kg],rho [kg/m³],V_dot [m³/h],e_T [J/kg],e_M [J/kg],e_PH [J/kg]
11,water (source),source inlet,SRC_HX,13.06022,20.0,3.0,84.194,0.2964,0.013082,76.438,615.1,-0.0,199.02,199.02
12,water (source),SRC_HX,source outlet,13.06022,10.0,3.0,42.313,0.1511,0.013063,76.553,614.17,731.33,199.02,930.35
21,R1270,SRC_HX,COMP1,2.83413,10.0,6.762,590.739,2.4043,0.204877,4.881,2090.33,298.83,104733.17,105032.0
22,R1270,COMP1,IHX,2.83413,101.23,33.8852,691.748,2.4588,0.044092,22.68,449.87,60461.77,129593.88,190055.65
22c,R1270,IHX,cc1,2.83413,70.0,33.8852,397.741,1.6216,0.006917,144.574,70.57,11898.41,129593.88,141492.28
23,R1270,cc1,VAL1,2.83413,70.0,33.8852,397.741,1.6216,0.006917,144.574,70.57,11898.41,129593.88,141492.28
24,R1270,VAL1,SRC_HX,2.83413,5.0,6.762,397.741,1.7107,0.102498,9.756,1045.77,10626.5,104733.17,115359.67
31,R600a,IHX,COMP2,6.2485,70.0,9.7386,650.615,2.3787,0.255117,3.92,5738.77,46632.21,44627.67,91259.89
32,R600a,COMP2,SNK_HX,6.2485,117.6,26.0191,695.677,2.4019,0.079477,12.582,1787.8,82003.34,47536.22,129539.56
32c,R600a,SNK_HX,cc2,6.2485,115.0,26.0191,517.263,1.9423,0.016048,62.312,361.0,38311.81,47536.22,85848.03
33,R600a,cc2,VAL2,6.2485,115.0,26.0191,517.263,1.9423,0.016048,62.312,361.0,38311.81,47536.22,85848.03
34,R600a,VAL2,IHX,6.2485,65.0,9.7386,517.263,1.9846,0.143851,6.952,3235.86,28816.96,44627.67,73444.64
41,water (sink),sink inlet,SNK_HX,0.5,110.0,1.4338,461.415,1.4188,0.000526,1901.896,0.95,48344.92,42.13,48387.05
42,water (sink),SNK_HX,sink outlet,0.5,110.0,1.4338,2691.061,7.2381,0.604646,1.654,1088.36,572077.54,42.13,572119.67
