name,type,P [kW],pressure ratio,Δp [bar],η_s,Q [kW],kA [kW/K],UA [kW/K],ΔT_upper [K],ΔT_lower [K],ΔT_pinch [K],LMTD [K],pr_hot,pr_cold,ε_hot,ε_cold,P_in [kW],P_out [kW],η,P_in_total [kW],P_out_total [kW]
COMP1,Compressor,225.2189,5.4423,-32.3592,0.8,,,,,,,,,,,,,,,,
COMP2,Compressor,261.0383,2.4995,-15.6096,0.8,,,,,,,,,,,,,,,,
IHX,HeatExchanger,,,,,-853.7848,25.6255,68.4642,107.095,5.0,5.0,33.3178,1.0,1.0,0.9789,0.3583,,,,,
SNK_HX,HeatExchanger,,,,,-1114.8231,177.0217,220.25,7.8025,5.0,5.0,6.2977,1.0,1.0,0.9037,0.9927,,,,,
SRC_HX,HeatExchanger,,,,,-628.5659,58.1096,50.6405,19.99,5.0,5.0,10.8169,1.0,1.0,0.7997,0.9449,,,,,
MOT1,Motor,,,,,,,,,,,,,,,,,,0.95,,
MOT2,Motor,,,,,,,,,,,,,,,,,,0.95,,
VAL1,Valve,,0.1837,32.3592,,,,,,,,,,,,,,,,,
VAL2,Valve,,0.4001,15.6096,,,,,,,,,,,,,,,,,
electricity distribution,PowerBus,,,,,,,,,,,,,,,,,,,,
