label,fluid,from,to,m [kg/s],T [°C],p [bar],h [kJ/kg],s [kJ/(kg·K)],v [m³/kg],rho [kg/m³],V_dot [m³/h],e_T [J/kg],e_M [J/kg],e_PH [J/kg]
11,water (source),source inlet,SRC_HX,16.2192,30.0,3.0,126.004,0.4367,0.016289,61.393,951.08,697.18,199.02,896.2
12,water (source),SRC_HX,source outlet,16.2192,20.01,3.0,84.236,0.2966,0.016247,61.55,948.64,0.0,199.02,199.02
21,R1270,SRC_HX,COMP1,2.73396,20.01,8.9222,599.927,2.389,0.150339,6.652,1479.68,0.0,118692.31,118692.31
22,R1270,COMP1,IHX,2.73396,80.34,25.7983,665.82,2.4266,0.05455,18.332,536.89,45530.17,128040.46,173570.63
22c,R1270,IHX,cc1,2.73396,56.0,25.7983,352.141,1.4916,0.006133,163.059,60.36,5961.61,128040.46,134002.07
23,R1270,cc1,VAL1,2.73396,56.0,25.7983,352.141,1.4916,0.006133,163.059,60.36,5961.61,128040.46,134002.07
24,R1270,VAL1,SRC_HX,2.73396,15.01,8.9222,352.141,1.5294,0.050836,19.671,500.34,4211.34,118692.31,122903.65
31,R600,IHX,COMP2,4.53285,56.0,5.0882,667.706,2.4735,0.369646,2.705,6031.98,36714.94,29179.93,65894.87
32,R600,COMP2,SNK_HX,4.53285,105.24,16.8006,727.407,2.5051,0.103253,9.685,1684.91,85140.57,31199.21,116339.78
32c,R600,SNK_HX,cc2,4.53285,105.0,16.8006,478.513,1.8469,0.009902,100.989,161.58,29194.29,31199.21,60393.49
33,R600,cc2,VAL2,4.53285,105.0,16.8006,478.513,1.8469,0.009902,100.989,161.58,29194.29,31199.21,60393.49
34,R600,VAL2,IHX,4.53285,51.0,5.0882,478.513,1.8901,0.171004,5.848,2790.49,18552.47,29179.93,47732.4
41,water (sink),sink inlet,SNK_HX,0.5,100.0,1.0142,419.166,1.3072,0.000522,1916.698,0.94,38857.9,0.09,38858.0
42,water (sink),SNK_HX,sink outlet,0.5,100.0,1.0142,2675.57,7.3541,0.835883,1.196,1504.59,522610.54,0.09,522610.64
