name,type,P [kW],pressure ratio,Δp [bar],η_s,Q [kW],kA [kW/K],UA [kW/K],ΔT_upper [K],ΔT_lower [K],ΔT_pinch [K],LMTD [K],pr_hot,pr_cold,ε_hot,ε_cold,P_in [kW],P_out [kW],η,P_in_total [kW],P_out_total [kW]
COMP1,Compressor,222.2884,2.5858,-23.2393,0.8,,,,,,,,,,,,,,,,
COMP2,Compressor,170.2619,2.055,-10.5143,0.8,,,,,,,,,,,,,,,,
IHX,HeatExchanger,,,,,-944.5612,89.2193,87.7442,19.4715,4.9308,5.0,10.587,0.9921,0.9852,0.9146,0.8171,,,,,
SNK_HX,HeatExchanger,,,,,-1114.8231,179.5693,207.5807,7.5972,5.0,5.0214,6.2083,0.9878,1.0,0.9332,0.9929,,,,,
SRC_HX,HeatExchanger,,,,,-722.2729,90.1713,75.474,12.0375,5.0,5.0,8.01,1.0,0.9882,0.6973,0.8657,,,,,
MOT1,Motor,,,,,,,,,,,,,,,,,,0.95,,
MOT2,Motor,,,,,,,,,,,,,,,,,,0.95,,
VAL1,Valve,,0.3945,22.7643,,,,,,,,,,,,,,,,,
VAL2,Valve,,0.5,10.1143,,,,,,,,,,,,,,,,,
electricity distribution,PowerBus,,,,,,,,,,,,,,,,,,,,
