label,fluid,from,to,m [kg/s],T [°C],p [bar],h [kJ/kg],s [kJ/(kg·K)],v [m³/kg],rho [kg/m³],V_dot [m³/h],e_T [J/kg],e_M [J/kg],e_PH [J/kg]
11,water (source),source inlet,SRC_HX,8.24693,40.0,3.0,167.792,0.5723,0.008311,120.324,246.74,2727.85,199.02,2926.88
12,water (source),SRC_HX,source outlet,8.24693,20.01,3.0,84.236,0.2966,0.008261,121.051,245.26,0.0,199.02,199.02
21,R717,SRC_HX,COMP1,0.72442,20.01,7.2843,1636.244,5.9666,0.129778,7.705,338.45,0.0,271900.35,271900.35
22,R717,COMP1,IHX,0.72442,170.37,36.2748,1948.79,6.1111,0.039363,25.404,102.66,244621.43,297448.37,542069.8
22c,R717,IHX,cc1,0.72442,69.0,36.2748,685.022,2.5704,0.001369,730.367,3.57,18798.18,297448.37,316246.55
23,R717,cc1,VAL1,0.72442,69.0,36.2748,685.022,2.5704,0.001369,730.367,3.57,18798.18,297448.37,316246.55
24,R717,VAL1,SRC_HX,0.72442,15.01,7.2843,685.022,2.666,0.029165,34.287,76.06,16346.35,271900.35,288246.7
31,R600a,IHX,COMP2,5.48204,69.0,9.5221,649.328,2.3776,0.229083,4.365,4521.04,45720.23,44588.9,90309.13
32,R600a,COMP2,SNK_HX,5.48204,107.38,21.7777,688.129,2.398,0.088388,11.314,1744.36,76331.75,46780.02,123111.77
32c,R600a,SNK_HX,cc2,5.48204,105.0,21.7777,482.329,1.8539,0.013128,76.175,259.08,30054.47,46780.02,76834.49
33,R600a,cc2,VAL2,5.48204,105.0,21.7777,482.329,1.8539,0.013128,76.175,259.08,30054.47,46780.02,76834.49
34,R600a,VAL2,IHX,5.48204,64.0,9.5221,482.329,1.8825,0.104052,9.611,2053.5,23856.74,44588.9,68445.64
41,water (sink),sink inlet,SNK_HX,0.5,100.0,1.0142,419.166,1.3072,0.000522,1916.698,0.94,38857.9,0.09,38858.0
42,water (sink),SNK_HX,sink outlet,0.5,100.0,1.0142,2675.57,7.3541,0.835883,1.196,1504.59,522610.54,0.09,522610.64
