Connection,m [kg/s],T [°C],p [bar],h [kJ/kg],s [J/kgK],E [kW],e^PH [kJ/kg],e^T [kJ/kg],e^M [kJ/kg],C^T [EUR/h],C^M [EUR/h],C^TOT [EUR/h],c^T [EUR/GJ_ex],c^M [EUR/GJ_ex],c^TOT [EUR/GJ_ex]
11,15,20,3,84.19,296.4,2.985,0.199,-1.589e-10,0.199,0,-0,0,-0,-0,0
12,15,11.7,3,49.43,176.1,10.51,0.701,0.5019,0.199,20.81,-1.33e-16,20.81,767.9,-1.237e-14,549.9
21,0.513,11.7,5.477,1628,6066,120.3,234.5,0.3218,234.2,0.09579,37.43,37.52,161.2,86.54,86.64
22,0.513,154.8,26.14,1928,6210,252.5,492.2,196.4,295.8,31.39,47.27,78.66,86.54,86.54,86.54
22c,0.513,55,26.14,611.6,2357,156.7,305.4,9.615,295.8,1.537,47.27,48.81,86.54,86.54,86.54
23,0.513,55,26.14,611.6,2357,156.7,305.4,9.615,295.8,1.537,47.27,48.81,86.54,86.54,86.54
24,0.513,6.698,5.477,611.6,2434,145,282.7,48.51,234.2,14.44,37.43,51.87,161.2,86.54,99.35
31,5.552,55,4.958,666.3,2472,359.7,64.78,35.62,29.16,90.11,51.51,141.6,126.6,88.38,109.4
32,5.552,125,24.17,742.9,2511,722.7,130.2,97.7,32.47,199.8,57.36,257.1,102.3,88.38,98.83
32c,5.552,125,24.17,544.6,2013,432.4,77.87,45.4,32.47,92.85,57.36,150.2,102.3,88.38,96.5
33,5.552,125,24.17,544.6,2013,432.4,77.87,45.4,32.47,92.85,57.36,150.2,102.3,88.38,96.5
34,5.552,50,4.958,544.6,2096,296.6,53.42,24.26,29.16,49.61,51.51,101.1,102.3,88.38,94.7
41,0.5,120,1.987,503.8,1528,29.4,58.81,58.71,0.09752,0,0,0,0,0,0
42,0.5,120,1.987,2706,7129,309.5,618.9,618.8,0.09752,113.1,-0,133.9,101.5,-0,120.2
