label,fluid,from,to,m [kg/s],T [°C],p [bar],h [kJ/kg],s [kJ/(kg·K)],v [m³/kg],rho [kg/m³],V_dot [m³/h],e_T [J/kg],e_M [J/kg],e_PH [J/kg]
11,water (source),source inlet,SRC_HX,15.0,60.0,3.0,251.416,0.8311,0.015255,65.552,823.77,10467.41,199.02,10666.43
13,water (source),SRC_HX,source outlet,15.0,49.18,3.0,206.176,0.6931,0.015175,65.899,819.43,5696.12,199.02,5895.14
21,R717,SRC_HX,COMP1,0.79172,48.81,17.2547,1654.266,5.6541,0.061111,16.364,174.18,87180.81,294340.53,381521.34
22,R717,COMP1,IHX,0.79172,160.73,55.8011,1874.896,5.7574,0.02537,39.417,72.31,271237.85,300630.19,571868.04
22c,R717,IHX,cc1,0.79172,88.99,55.5011,797.149,2.8781,0.001625,615.206,4.63,37615.3,300581.37,338196.67
23,R717,cc1,VAL1,0.79172,88.99,55.5011,797.149,2.8781,0.001625,615.206,4.63,37615.3,300581.37,338196.67
24,R717,VAL1,SRC_HX,0.79172,44.18,17.4297,797.149,2.9493,0.014134,70.751,40.28,22930.91,294369.16,317300.08
31,R600a,IHX,COMP2,7.33182,88.49,14.4279,673.385,2.3995,0.196843,5.08,5195.59,62480.9,45467.09,107947.98
32,R600a,COMP2,SNK_HX,7.33182,129.9,31.1303,707.181,2.4163,0.073909,13.53,1950.79,88372.15,48446.08,136818.23
32c,R600a,SNK_HX,cc2,7.33182,125.0,30.8803,557.006,2.04,0.020913,47.818,551.98,48542.55,48401.61,96944.15
33,R600a,cc2,VAL2,7.33182,125.0,30.8803,557.006,2.04,0.020913,47.818,551.98,48542.55,48401.61,96944.15
34,R600a,VAL2,IHX,7.33182,84.0,14.5779,557.006,2.0727,0.114095,8.765,3011.5,41860.23,45493.91,87354.14
41,water (sink),sink inlet,SNK_HX,0.5,120.0,1.9867,503.812,1.5279,0.00053,1886.213,0.95,58708.67,97.52,58806.2
43,water (sink),SNK_HX,sink outlet,0.5,120.0,1.9867,2705.926,7.1291,0.445606,2.244,802.09,618829.26,97.52,618926.78
