name,type,P [kW],pressure ratio,Δp [bar],η_s,Q [kW],kA [kW/K],UA [kW/K],ΔT_upper [K],ΔT_lower [K],ΔT_pinch [K],LMTD [K],pr_hot,pr_cold,ε_hot,ε_cold,P_in [kW],P_out [kW],η,P_in_total [kW],P_out_total [kW]
COMP1,Compressor,319.4685,4.6103,-26.4172,0.8,,,,,,,,,,,,,,,,
COMP2,Compressor,197.2119,2.2831,-11.3693,0.8,,,,,,,,,,,,,,,,
IHX,HeatExchanger,,,,,-917.6111,80.083,85.913,21.9511,5.0,5.0,11.4583,1.0,1.0,0.9296,0.796,,,,,
SNK_HX,HeatExchanger,,,,,-1114.8231,195.5861,222.4464,6.4623,5.0,5.0,5.6999,1.0,1.0,0.9326,0.9939,,,,,
SRC_HX,HeatExchanger,,,,,-598.1427,42.8783,38.8834,29.99,5.0,5.0,13.9498,1.0,1.0,0.8569,0.7465,,,,,
MOT1,Motor,,,,,,,,,,,,,,,,,,0.95,,
MOT2,Motor,,,,,,,,,,,,,,,,,,0.95,,
VAL1,Valve,,0.2169,26.4172,,,,,,,,,,,,,,,,,
VAL2,Valve,,0.438,11.3693,,,,,,,,,,,,,,,,,
electricity distribution,PowerBus,,,,,,,,,,,,,,,,,,,,
