label,fluid,from,to,m [kg/s],T [°C],p [bar],h [kJ/kg],s [kJ/(kg·K)],v [m³/kg],rho [kg/m³],V_dot [m³/h],e_T [J/kg],e_M [J/kg],e_PH [J/kg]
11,water (source),source inlet,SRC_HX,15.11412,30.0,3.0,126.004,0.4367,0.015179,65.881,825.89,697.18,199.02,896.2
12,water (source),SRC_HX,source outlet,15.11412,20.01,3.0,84.236,0.2966,0.01514,66.051,823.78,0.0,199.02,199.02
21,R717,SRC_HX,COMP1,0.68721,20.01,7.2843,1636.244,5.9666,0.123112,8.123,304.57,0.0,271900.35,271900.35
22,R717,COMP1,IHX,0.68721,184.93,41.4129,1979.544,6.1205,0.033745,29.634,83.48,271785.96,298286.48,570072.44
22c,R717,IHX,cc1,0.68721,75.0,41.4129,717.629,2.6621,0.001329,752.686,3.29,23707.01,298286.48,321993.48
23,R717,cc1,VAL1,0.68721,75.0,41.4129,717.629,2.6621,0.001329,752.686,3.29,23707.01,298286.48,321993.48
24,R717,VAL1,SRC_HX,0.68721,15.01,7.2843,717.629,2.7791,0.030882,32.381,76.4,15781.7,271900.35,287682.05
31,R600a,IHX,COMP2,6.2069,75.0,10.8754,656.978,2.3845,0.225863,4.427,5046.86,51110.0,44831.3,95941.29
32,R600a,COMP2,SNK_HX,6.2069,117.94,26.0191,696.873,2.4049,0.07937,12.599,1773.5,82302.45,47536.22,129838.67
32c,R600a,SNK_HX,cc2,6.2069,115.0,26.0191,517.263,1.9423,0.015941,62.73,356.21,38311.81,47536.22,85848.03
33,R600a,cc2,VAL2,6.2069,115.0,26.0191,517.263,1.9423,0.015941,62.73,356.21,38311.81,47536.22,85848.03
34,R600a,VAL2,IHX,6.2069,70.0,10.8754,517.263,1.9776,0.120581,8.293,2694.37,30683.21,44831.3,75514.5
41,water (sink),sink inlet,SNK_HX,0.5,110.0,1.4338,461.415,1.4188,0.000526,1901.896,0.95,48344.92,42.13,48387.05
42,water (sink),SNK_HX,sink outlet,0.5,110.0,1.4338,2691.061,7.2381,0.604646,1.654,1088.36,572077.54,42.13,572119.67
