label,fluid,from,to,m [kg/s],T [°C],p [bar],h [kJ/kg],s [kJ/(kg·K)],v [m³/kg],rho [kg/m³],V_dot [m³/h],e_T [J/kg],e_M [J/kg],e_PH [J/kg]
11,water (source),source inlet,SRC_HX,5.24446,50.0,3.0,209.59,0.7037,0.005308,188.412,100.21,6009.15,199.02,6208.17
12,water (source),SRC_HX,source outlet,5.24446,20.01,3.0,84.236,0.2966,0.005253,190.352,99.18,0.0,199.02,199.02
21,R290,SRC_HX,COMP1,3.29218,20.01,7.3171,600.335,2.3908,0.214131,4.67,2537.85,0.0,103064.49,103064.49
22,R290,COMP1,IHX,3.29218,90.74,28.4931,680.571,2.4352,0.054774,18.257,649.17,56924.03,113348.64,170272.67
22c,R290,IHX,cc1,3.29218,70.0,28.4931,400.646,1.6338,0.008094,123.55,95.93,11935.65,113348.64,125284.29
23,R290,cc1,VAL1,3.29218,70.0,28.4931,400.646,1.6338,0.008094,123.55,95.93,11935.65,113348.64,125284.29
24,R290,VAL1,SRC_HX,3.29218,15.01,7.3171,400.646,1.6981,0.099293,10.071,1176.81,3375.65,103064.49,106440.14
31,R600a,IHX,COMP2,5.47617,70.0,9.7386,650.615,2.3787,0.223584,4.473,4407.78,46632.21,44627.67,91259.89
32,R600a,COMP2,SNK_HX,5.47617,107.45,21.7777,688.349,2.3986,0.088369,11.316,1742.12,76382.43,46780.02,123162.45
32c,R600a,SNK_HX,cc2,5.47617,105.0,21.7777,482.329,1.8539,0.013114,76.257,258.52,30054.47,46780.02,76834.49
33,R600a,cc2,VAL2,5.47617,105.0,21.7777,482.329,1.8539,0.013114,76.257,258.52,30054.47,46780.02,76834.49
34,R600a,VAL2,IHX,5.47617,65.0,9.7386,482.329,1.8813,0.100145,9.986,1974.28,24168.06,44627.67,68795.74
41,water (sink),sink inlet,SNK_HX,0.5,100.0,1.0142,419.166,1.3072,0.000522,1916.698,0.94,38857.9,0.09,38858.0
42,water (sink),SNK_HX,sink outlet,0.5,100.0,1.0142,2675.57,7.3541,0.835883,1.196,1504.59,522610.54,0.09,522610.64
