label,fluid,from,to,m [kg/s],T [°C],p [bar],h [kJ/kg],s [kJ/(kg·K)],v [m³/kg],rho [kg/m³],V_dot [m³/h],e_T [J/kg],e_M [J/kg],e_PH [J/kg]
11,water (source),source inlet,SRC_HX,16.17679,30.0,3.0,126.004,0.4367,0.016246,61.554,946.11,697.18,199.02,896.2
12,water (source),SRC_HX,source outlet,16.17679,20.01,3.0,84.236,0.2966,0.016204,61.712,943.69,0.0,199.02,199.02
21,R1270,SRC_HX,COMP1,2.99497,20.01,8.9222,599.927,2.389,0.164692,6.072,1775.69,0.0,118692.31,118692.31
22,R1270,COMP1,IHX,2.99497,89.02,29.6319,674.321,2.4305,0.051926,19.258,559.86,52166.9,128777.69,180944.59
22c,R1270,IHX,cc1,2.99497,63.0,29.6319,374.327,1.5556,0.006985,143.16,75.31,8632.23,128777.69,137409.92
23,R1270,cc1,VAL1,2.99497,63.0,29.6319,374.327,1.5556,0.006985,143.16,75.31,8632.23,128777.69,137409.92
24,R1270,VAL1,SRC_HX,2.99497,15.01,8.9222,374.327,1.6064,0.065368,15.298,704.79,3827.16,118692.31,122519.47
31,R600,IHX,COMP2,4.51017,63.0,6.0757,677.724,2.4815,0.309047,3.236,5017.87,44232.36,29350.45,73582.81
32,R600,COMP2,SNK_HX,4.51017,105.7,16.8006,728.659,2.5084,0.103144,9.695,1674.71,85423.16,31199.21,116622.37
32c,R600,SNK_HX,cc2,4.51017,105.0,16.8006,478.513,1.8469,0.009852,101.497,159.97,29194.29,31199.21,60393.49
33,R600,cc2,VAL2,4.51017,105.0,16.8006,478.513,1.8469,0.009852,101.497,159.97,29194.29,31199.21,60393.49
34,R600,VAL2,IHX,4.51017,58.0,6.0757,478.513,1.8801,0.130582,7.658,2120.21,21304.49,29350.45,50654.94
41,water (sink),sink inlet,SNK_HX,0.5,100.0,1.0142,419.166,1.3072,0.000522,1916.698,0.94,38857.9,0.09,38858.0
42,water (sink),SNK_HX,sink outlet,0.5,100.0,1.0142,2675.57,7.3541,0.835883,1.196,1504.59,522610.54,0.09,522610.64
