name,type,P [kW],pressure ratio,Δp [bar],η_s,Q [kW],kA [kW/K],UA [kW/K],ΔT_upper [K],ΔT_lower [K],ΔT_pinch [K],LMTD [K],pr_hot,pr_cold,ε_hot,ε_cold,P_in [kW],P_out [kW],η,P_in_total [kW],P_out_total [kW]
COMP1,Compressor,184.4337,3.1179,-14.8755,0.8,,,,,,,,,,,,,,,,
COMP2,Compressor,279.7946,3.4528,-12.1124,0.8,,,,,,,,,,,,,,,,
IHX,HeatExchanger,,,,,-848.4072,75.9265,80.2848,21.1188,4.9838,5.0,11.1741,0.9863,0.9705,0.9523,0.8151,,,,,
SNK_HX,HeatExchanger,,,,,-1128.2019,207.521,209.3662,5.8978,5.0,5.0134,5.4366,0.9853,1.0,0.9408,0.9946,,,,,
SRC_HX,HeatExchanger,,,,,-663.9736,85.1576,71.5768,11.4819,5.0,5.0,7.797,1.0,0.9757,0.679,0.9189,,,,,
MOT1,Motor,,,,,,,,,,,,,,,,,,0.95,,
MOT2,Motor,,,,,,,,,,,,,,,,,,0.95,,
VAL1,Valve,,0.3333,14.4005,,,,,,,,,,,,,,,,,
VAL2,Valve,,0.3029,11.7124,,,,,,,,,,,,,,,,,
electricity distribution,PowerBus,,,,,,,,,,,,,,,,,,,,
