label,fluid,from,to,m [kg/s],T [°C],p [bar],h [kJ/kg],s [kJ/(kg·K)],v [m³/kg],rho [kg/m³],V_dot [m³/h],e_T [J/kg],e_M [J/kg],e_PH [J/kg]
11,water (source),source inlet,SRC_HX,14.74244,20.0,3.0,84.194,0.2964,0.014768,67.716,783.76,-0.0,199.02,199.02
12,water (source),SRC_HX,source outlet,14.74244,10.0,3.0,42.313,0.1511,0.014745,67.818,782.58,731.33,199.02,930.35
21,R290,SRC_HX,COMP1,2.67126,10.0,5.5112,589.26,2.3991,0.229221,4.363,2204.31,312.82,89256.33,89569.16
22,R290,COMP1,IHX,2.67126,78.51,22.0518,672.271,2.4467,0.059711,16.747,574.21,46537.63,112072.3,158609.94
22c,R290,IHX,cc1,2.67126,57.0,22.0518,358.119,1.5121,0.006126,163.248,58.91,6380.66,112072.3,118452.96
23,R290,cc1,VAL1,2.67126,57.0,22.0518,358.119,1.5121,0.006126,163.248,58.91,6380.66,112072.3,118452.96
24,R290,VAL1,SRC_HX,2.67126,5.0,5.5112,358.119,1.5683,0.091415,10.939,879.09,12694.1,89256.33,101950.43
31,R600a,IHX,COMP2,5.54831,57.0,7.1919,633.579,2.3641,0.308359,3.243,6159.14,34354.78,44171.24,78526.02
32,R600a,COMP2,SNK_HX,5.54831,106.58,21.7777,685.671,2.3916,0.088594,11.287,1769.57,75769.32,46780.02,122549.35
32c,R600a,SNK_HX,cc2,5.54831,105.0,21.7777,482.329,1.8539,0.013286,75.266,265.38,30054.47,46780.02,76834.49
33,R600a,cc2,VAL2,5.54831,105.0,21.7777,482.329,1.8539,0.013286,75.266,265.38,30054.47,46780.02,76834.49
34,R600a,VAL2,IHX,5.54831,52.0,7.1919,482.329,1.8991,0.162299,6.161,3241.75,19399.47,44171.24,63570.71
41,water (sink),sink inlet,SNK_HX,0.5,100.0,1.0142,419.166,1.3072,0.000522,1916.698,0.94,38857.9,0.09,38858.0
42,water (sink),SNK_HX,sink outlet,0.5,100.0,1.0142,2675.57,7.3541,0.835883,1.196,1504.59,522610.54,0.09,522610.64
