name,type,P [kW],pressure ratio,Δp [bar],η_s,Q [kW],kA [kW/K],UA [kW/K],ΔT_upper [K],ΔT_lower [K],ΔT_pinch [K],LMTD [K],pr_hot,pr_cold,ε_hot,ε_cold,P_in [kW],P_out [kW],η,P_in_total [kW],P_out_total [kW]
COMP1,Compressor,177.7886,3.7125,-36.0798,0.8,,,,,,,,,,,,,,,,
COMP2,Compressor,292.4807,2.4429,-18.3871,0.8,,,,,,,,,,,,,,,,
IHX,HeatExchanger,,,,,-808.5763,29.5133,66.0953,81.5058,4.9924,5.0,27.397,0.9939,0.9884,0.9754,0.3643,,,,,
SNK_HX,HeatExchanger,,,,,-1101.057,156.5649,199.1252,9.5531,5.0,5.1035,7.0326,0.992,1.0,0.8631,0.9908,,,,,
SRC_HX,HeatExchanger,,,,,-630.7877,85.0214,69.2967,10.5155,5.0,5.0,7.4192,1.0,0.987,0.6681,0.9646,,,,,
MOT1,Motor,,,,,,,,,,,,,,,,,,0.95,,
MOT2,Motor,,,,,,,,,,,,,,,,,,0.95,,
VAL1,Valve,,0.2746,35.6048,,,,,,,,,,,,,,,,,
VAL2,Valve,,0.4175,17.9871,,,,,,,,,,,,,,,,,
electricity distribution,PowerBus,,,,,,,,,,,,,,,,,,,,
