name,type,P [kW],pressure ratio,Δp [bar],η_s,Q [kW],kA [kW/K],UA [kW/K],ΔT_upper [K],ΔT_lower [K],ΔT_pinch [K],LMTD [K],pr_hot,pr_cold,ε_hot,ε_cold,P_in [kW],P_out [kW],η,P_in_total [kW],P_out_total [kW]
COMP1,Compressor,143.7356,2.8069,-31.6003,0.8,,,,,,,,,,,,,,,,
COMP2,Compressor,286.5686,2.3951,-17.9871,0.8,,,,,,,,,,,,,,,,
IHX,HeatExchanger,,,,,-814.4884,35.4915,70.8439,63.2285,5.0,5.0,22.9488,1.0,1.0,0.9742,0.4277,,,,,
SNK_HX,HeatExchanger,,,,,-1101.057,161.1499,211.9787,9.0659,5.0,5.0,6.8325,1.0,1.0,0.863,0.9912,,,,,
SRC_HX,HeatExchanger,,,,,-670.7528,89.5684,71.9258,10.6915,5.0,5.0,7.4887,1.0,1.0,0.6815,0.962,,,,,
MOT1,Motor,,,,,,,,,,,,,,,,,,0.95,,
MOT2,Motor,,,,,,,,,,,,,,,,,,0.95,,
VAL1,Valve,,0.3563,31.6003,,,,,,,,,,,,,,,,,
VAL2,Valve,,0.4175,17.9871,,,,,,,,,,,,,,,,,
electricity distribution,PowerBus,,,,,,,,,,,,,,,,,,,,
