label,fluid,from,to,m [kg/s],T [°C],p [bar],h [kJ/kg],s [kJ/(kg·K)],v [m³/kg],rho [kg/m³],V_dot [m³/h],e_T [J/kg],e_M [J/kg],e_PH [J/kg]
11,water (source),source inlet,SRC_HX,15.0,30.0,3.0,126.004,0.4367,0.015064,66.383,813.47,697.18,199.02,896.2
13,water (source),SRC_HX,source outlet,15.0,19.25,3.0,81.042,0.2857,0.015023,66.563,811.26,4.06,199.02,203.08
21,R290,SRC_HX,COMP1,3.03507,19.25,7.1658,599.507,2.3914,0.201518,4.962,2201.84,1.82,102068.2,102070.02
22,R290,COMP1,IHX,3.03507,82.98,24.8706,673.326,2.4331,0.058627,17.057,640.57,51010.58,112631.36,163641.94
22c,R290,IHX,cc1,3.03507,63.0,24.8706,377.295,1.5676,0.007172,139.436,78.36,8701.77,112631.36,121333.13
23,R290,cc1,VAL1,3.03507,63.0,24.8706,377.295,1.5676,0.007172,139.436,78.36,8701.77,112631.36,121333.13
24,R290,VAL1,SRC_HX,3.03507,14.25,7.1658,377.295,1.6185,0.081618,12.252,891.79,4367.96,102068.2,106436.15
31,R600,IHX,COMP2,4.51017,63.0,6.0757,677.724,2.4815,0.309047,3.236,5017.87,44232.36,29350.45,73582.81
32,R600,COMP2,SNK_HX,4.51017,105.7,16.8006,728.659,2.5084,0.103144,9.695,1674.71,85423.16,31199.21,116622.37
32c,R600,SNK_HX,cc2,4.51017,105.0,16.8006,478.513,1.8469,0.009852,101.497,159.97,29194.29,31199.21,60393.49
33,R600,cc2,VAL2,4.51017,105.0,16.8006,478.513,1.8469,0.009852,101.497,159.97,29194.29,31199.21,60393.49
34,R600,VAL2,IHX,4.51017,58.0,6.0757,478.513,1.8801,0.130582,7.658,2120.21,21304.49,29350.45,50654.94
41,water (sink),sink inlet,SNK_HX,0.5,100.0,1.0142,419.166,1.3072,0.000522,1916.698,0.94,38857.9,0.09,38858.0
43,water (sink),SNK_HX,sink outlet,0.5,100.0,1.0142,2675.57,7.3541,0.835883,1.196,1504.59,522610.54,0.09,522610.64
