name,type,P [kW],pressure ratio,Δp [bar],η_s,Q [kW],kA [kW/K],UA [kW/K],ΔT_upper [K],ΔT_lower [K],ΔT_pinch [K],LMTD [K],pr_hot,pr_cold,ε_hot,ε_cold,P_in [kW],P_out [kW],η,P_in_total [kW],P_out_total [kW]
COMP1,Compressor,184.887,3.2771,-38.7735,0.8,,,,,,,,,,,,,,,,
COMP2,Compressor,207.1227,2.2457,-13.5435,0.8,,,,,,,,,,,,,,,,
IHX,HeatExchanger,,,,,-893.9344,35.1982,73.3953,73.2009,4.99,5.0,25.3972,0.9946,0.9864,0.9731,0.4958,,,,,
SNK_HX,HeatExchanger,,,,,-1101.057,175.9043,205.922,7.7144,5.0,5.0347,6.2594,0.9898,1.0,0.9198,0.9925,,,,,
SRC_HX,HeatExchanger,,,,,-709.0474,90.0591,74.3172,11.6796,5.0,5.0,7.8731,1.0,0.9898,0.6934,0.9574,,,,,
MOT1,Motor,,,,,,,,,,,,,,,,,,0.95,,
MOT2,Motor,,,,,,,,,,,,,,,,,,0.95,,
VAL1,Valve,,0.3099,38.2985,,,,,,,,,,,,,,,,,
VAL2,Valve,,0.4561,13.1435,,,,,,,,,,,,,,,,,
electricity distribution,PowerBus,,,,,,,,,,,,,,,,,,,,
