label,fluid,from,to,m [kg/s],T [°C],p [bar],h [kJ/kg],s [kJ/(kg·K)],v [m³/kg],rho [kg/m³],V_dot [m³/h],e_T [J/kg],e_M [J/kg],e_PH [J/kg]
11,water (source),source inlet,SRC_HX,15.0,60.0,3.0,251.416,0.8311,0.015255,65.552,823.77,10467.41,199.02,10666.43
13,water (source),SRC_HX,source outlet,15.0,48.6,3.0,203.726,0.6855,0.015171,65.917,819.22,5476.37,199.02,5675.4
21,R717,SRC_HX,COMP1,0.83471,48.6,17.1559,1654.201,5.6563,0.0648,15.432,194.72,86494.65,294324.37,380819.01
22,R717,COMP1,IHX,0.83471,160.53,55.5122,1874.959,5.7597,0.026893,37.185,80.81,270678.2,300583.18,571261.39
22c,R717,IHX,cc1,0.83471,89.0,55.5122,797.207,2.8782,0.001714,583.495,5.15,37626.52,300583.18,338209.71
23,R717,cc1,VAL1,0.83471,89.0,55.5122,797.207,2.8782,0.001714,583.495,5.15,37626.52,300583.18,338209.71
24,R717,VAL1,SRC_HX,0.83471,43.6,17.1559,797.207,2.9511,0.015255,65.553,45.84,22522.86,294324.37,316847.23
31,R600,IHX,COMP2,5.32115,89.0,11.0224,713.71,2.5136,0.199328,5.017,3818.36,69952.1,30203.84,100155.94
32,R600,COMP2,SNK_HX,5.32115,127.17,24.1659,751.569,2.5326,0.07852,12.736,1504.14,99988.4,32465.73,132454.12
32c,R600,SNK_HX,cc2,5.32115,125.0,24.1659,544.648,2.0129,0.012871,77.694,246.56,45404.57,32465.73,77870.29
33,R600,cc2,VAL2,5.32115,125.0,24.1659,544.648,2.0129,0.012871,77.694,246.56,45404.57,32465.73,77870.29
34,R600,VAL2,IHX,5.32115,84.0,11.0224,544.648,2.0405,0.093042,10.748,1782.33,39590.46,30203.84,69794.3
41,water (sink),sink inlet,SNK_HX,0.5,120.0,1.9867,503.812,1.5279,0.00053,1886.213,0.95,58708.67,97.52,58806.2
43,water (sink),SNK_HX,sink outlet,0.5,120.0,1.9867,2705.926,7.1291,0.445606,2.244,802.09,618829.26,97.52,618926.78
