name,type,P [kW],pressure ratio,Δp [bar],η_s,Q [kW],kA [kW/K],UA [kW/K],ΔT_upper [K],ΔT_lower [K],ΔT_pinch [K],LMTD [K],pr_hot,pr_cold,ε_hot,ε_cold,P_in [kW],P_out [kW],η,P_in_total [kW],P_out_total [kW]
COMP1,Compressor,179.079,4.9737,-30.3048,0.8,,,,,,,,,,,,,,,,
COMP2,Compressor,382.6572,3.1009,-20.9217,0.8,,,,,,,,,,,,,,,,
IHX,HeatExchanger,,,,,-718.3998,22.4766,58.7081,101.0994,5.0,5.0,31.9621,1.0,1.0,0.9789,0.2926,,,,,
SNK_HX,HeatExchanger,,,,,-1101.057,168.3439,213.9244,8.369,5.0,5.0,6.5405,1.0,1.0,0.8605,0.9919,,,,,
SRC_HX,HeatExchanger,,,,,-539.3208,81.2446,62.9033,8.6003,5.0,5.0,6.6382,1.0,1.0,0.6322,0.975,,,,,
MOT1,Motor,,,,,,,,,,,,,,,,,,0.95,,
MOT2,Motor,,,,,,,,,,,,,,,,,,0.95,,
VAL1,Valve,,0.2011,30.3048,,,,,,,,,,,,,,,,,
VAL2,Valve,,0.3225,20.9217,,,,,,,,,,,,,,,,,
electricity distribution,PowerBus,,,,,,,,,,,,,,,,,,,,
